,clean_text,positif,negatif,sentimen
262,boyolali kabupaten boyolali jawa masuk kategori terap ppkm level jawabali titik sekat buka titik sekat tahan wilayah kabupaten boyolali titik sekat tahan titik kapolres boyolali akbp morry ermond halaman mapolres boyolali titik sekat buka randusari camat teras kabupaten boyolali terminal sungging boyolali akses jalan tuju boyolali kota tutup baca exit tol buka titik sekat jalan jateng kendara solo sarang alih selatan gerit mojosongo hingga tembus jalan rintis akses jalan sarang tuju solo alih jalur lingkar utara prof soeharso alih kendara kota jalur lingkar titik laku sekat sekat jalanjalan buka morry morry terang laku ppkm darurat ppkm level titik sekat exit tol boyolali tutup exit tol pintu exit tol mojosongo bandara adi soemarmo buka kemarin sore titik sekat wilayah boyolali kota buka morry imbau masyarakat disiplin protokol sehat pergi tak desak kait sekat imbau khusus masyarakat boyolali samasama jaga protokol sehat buka sekat ruasruas jalan euforia gerak masif terang imbau masyarakat boyolali monggo silah rumah imbau morry morry laksana ppkm darurat ppkm level hingga tanggal juli kemarin mobilitas masyarakat boyolali turun signifikan capai persen turun mobilitas warga signifikan angka persen program boyolali rumah bantu giat laksana baca curhatan keluarga isoman klaten tipu jual tabung oksigen pantau detikcom jalanjalan masuk komplek kantor padu pemkab boyolali tutup buka pintu timur selatan kantor satpol pp amsmbr boyolali corona boyolali ppkm level sekat jalan birojatengdiy,0.09090909090909091,0.06363636363636363,1
263,pasuruan paket sembako warga dampak ppkm darurat tol gempolpasuruan laku pintu pintu cegah kerumun paket sembako warga desa camat rejoso pohjentrek rembang beji bangil bantu sasar kalang utama komunitas angkut komunitas angkut jalan dampak pandemi utama tukang ojek tukang becak hingga sopir angkot direktur utama jasamarga tol gempolpasuruan widiyatmiko nursejati bantu warga desa parasrejo camat pohjentrek kabupaten pasuruan paket sembako beras gula minyak goreng tepung terigu ikan kaleng bantu harap ringan beban warga baca isi ulang oksigen gratis bakorwil malang syarat harihari warga butuh bantu terang widiyatmiko mukhlas salah warga desa parasrejo camat pohjentrek terima bantu senang terima bantu pria kerja satpam dampak ppkm darurat bantu dampak pandemi corona mukhlas fatfat tol gempolpasuruan sembako ppkm darurat ppkm darurat pasuruan jasa marga birojatim,0.08196721311475409,0.06557377049180328,1
264,jakarta ahli epidemiolog universitas indonesia ui pandu riono terima kasih presiden joko widodo jokowi pimpin langsung tangan pandemi covid pandu maksud cuit terima kasih jokowi komunikasi langsung rakyat jokowi terima kasih pimpin langsung tangan pandemi lihat upaya kendali efektif rakyat lihat kpcpen kerja optimal tanda pandemi kendali langkah strategis koordinasi pandu riono kutip cuit twitternya drpriono pandu maksud terima kasih jokowi jokowi terjun langsung lapang laku sidak sidak kait stok obat apotek sidak stok oksigen jokowi mengungumkan langsung kait tangan pandemi corona pandu riono terima kasih sukasuka ngomongngomong suka sidak lihat mimpin langsung biarin terima kasih pandu hubung pisah baca jokowi ppkm level suai usaha pandu riono apresiasi jokowi mengungumkan kait tangan pandemi pandu hal bentuk komunikasi rakyat kait tangan pandemi corona jubir presiden presiden jokowi ulang masyarakat patuh protokol sehat ajak warga vaksin hal tugas kepala negara bicara tugas orang tugas jokowi ngomong taat protokol sehat bagus baca nyata lengkap jokowi ppkm level sesuai terima kasih ngomong komunikasi maksud komunikasi bagus jubirnya ngomong ga ngerti apaapa jubirnya jubirnya satgas wiku kadangkadang airlangga presiden langsung komunikasi putus jokowi komunikasi langsung rakyat simak video titah jokowi menteri ppkm level gambasvideo detik yldtor jokowi pandemi covid pandemi corona pandu riono lonjak covid covid corona virus corona ppkm epidemiolog ui epidemiolog,0.16826923076923078,0.08173076923076923,1
265,banyumas ppkm level hingga agustus polisi pemkab banyumas laku ubah pola sekat jalan ubah laku laku evaluasi laksana ppkm darurat ring titik sekat ajibarang tambak titik sekat x jam kepala satgas humas ppkm polresta banyumas akp r manggala wartawan banyumas longgar sekat ring rupa pintu masuk lintas antarkabupaten longgar pintu masuk tuju kota purwokerto titik sekat ring titik sekat simpang kalibogor simpang tanjung simpang trap andhang pangrenan simpang air mancur koh sekat ring laksana wib wib baca exit tol buka titik sekat jalan jateng ring rupa pusat kota purwokerto laku tutup delapan titik ruas jalan simpang omnia simpang kpkn jl simpang palma simpang gormeotel simpang lapang glempang simpang ace hardware simpang pasar wage simpang pasar wage jaga personil polresta banyumas bijak perintah harap masyarakat tertib laku aktifitas sektor esensial kritikal baca daftar daerah jateng terap atur ppkm level dasar analisa evaluasi efektif titik titiktitik ramai batas akses kota titiktitik mobilitas kuat titiktitik laku longgar sekat laku ketat harap muncul sadar jujur masyarakat patuh hadap bijak perintah mentaati m mbrams ppkm ppkm darurat banyumas birojatengdiy ppkm level polresta banyumas,0.07865168539325842,0.06179775280898876,1
266,jakarta mendagri tito karnavian kepala daerah koordinasi tokohtokoh masyarakat atur kait ppkm level upaya persuasif terap ppkm harap rekanrekan kepala daerah koordinasi unsur perintah ormas okp mitra tokoh masyarakat pengaruh upayaupaya persuasif sosialisasi laku upaya koersif tegak hukum rupa upaya laku tito konferensi pers baca nekat operasi ppkm level panti pijatkafe tangerang segel tito satpol pp tito kuat usaha minimal tindak koersif laku kasatpol pp rakor caracara persuasif sosialisasi preventif laku koersif atur hukum kuat minimum tito baca daftar lengkap daerah ppkm level level level indonesia tito kepala daerah atur spesifik tito kepala daerah atur instruksi mendagri atur harap spesifik sesuai karakter masingmasing daerah rekanrekan kepala daerah laku langkah rapat koordinasi forkompimda produk bijak bentuk surat edar instruksi gubernur bupati wali kota spesifik sesuai karakteristik daerah masingmasing lampau atur instruksi mendagri laku nasional tito simak video tito gubernur papua pakai istilah ppkm lockdown gambasvideo detik knvimk mendagri tito karnavian tito karnavian ppkm ppkm level,0.11688311688311688,0.08441558441558442,1
267,bandung ppkm level syarat kereta api bandung sesuai syarat manajer humas pt kai daerah operasi daop bandung kuswardoyo dasar atur jalan jarak pulau jawasumatera wajib tes pcr x jam rapid tes antigen x jam berangkat khusus jalan jarak pulau jawa langgan sertifikat vaksinasi minimal dosis tumpang ka jarak wilayah daop bandung vaksin alas medis langgan ka jarak wilayah daop bandung vaksin alas medis kereta api jarak surat terang dokter spesialis surat negatif rtpcr rapid test antigen laku kuswardoyo terang baca daftar daerah jabar terap ppkm level tumpang kartu vaksin langgan langgan usia hasil rtpcr rapid test antigen tumpang ka lokal bandung raya laku pegawai sektor esensial sektor kritikal hal bukti surat tanda registrasi kerja strp surat terang langgan ka lokal wajib kartu vaksin surat terang hasil negatif tes rtpcr rapid test antigen laku periksa rapid test antigen acak langgan stasiun langgan penuh syarat kenan laku jalan tiket persen dirmso ppkm ppkm level pt kai daop bandung birojabar,0.1337579617834395,0.09554140127388536,1
268,jakarta mendagri tito karnavian terbit instruksi mendagri atur kena laksana ppkm tito kepala daerah wilayah terap ppkm level menindaklanjutinya salah tindak bijak kait atur ppkm tito kepala daerah atur spesifik lampau instruksi mendagri produk bijak bentuk surat edar instruksi gubernurbupatiwali kota spesifik sesuai karakteristik daerah masingmasing lampau atur instruksi mendagri laku nasional tito konferensi pers siar youtube setpres baca daftar lengkap daerah ppkm level level level indonesia terbit bijak tito kepala daerah gelar rapat forum koordinasi pimpin daerah forkopimda hal persepsi kena atur ppkm wilayah masingmasing rapat forkopimda laku persepsi level provinsi kabupatenkota tindak polri tni jaksa adil negeri lainlain baca atur lengkap ppkm level jawa bal tito kepala daerah libat tokohtokoh masyarakat hingga ormasormas wilayah harap rekanrekan kepala daerah koordinasi unsur perintah organisasi ormas okp mitra tokohtokoh masyarakat pengaruh tito simak video tito gubernur papua pakai istilah ppkm lockdown gambasvideo detik maeimk mendagri tito karnavian ppkm instruksi mendagri,0.11409395973154363,0.06040268456375839,1
269,tangerang selatan polres tangerang selatan segel buah panti pijat kafe nekat operasi ppkm level salah kerumun polres tangerang selatan wib laksana tindak hadap duga langgar uu karantina sehat uu wabah sakit tular kapolres tangerang selatan akbp iman imanuddin terang lokasi tindak panti pijat lokasi kelapa kabupaten tangerang panti pijat gelar raya ulang duga kerumun lokasi bfly message and lounge selenggara raya ulang kerumun iman simak video daftar longgar pasarpkl ppkm level gambasvideo detik baca ombudsman temu posko sekat ppkm tangsel kosong tugas polisi tindak buah kafe nekat operasi ppkm level lokasi beer garage dasar temu duga aktivitas ppkm level iman lokasi polisi aman orang aman polres tangsel terang orang lokasi orang perempuan orang lakilaki iman baca kspi kritik ppkm level pabrik sindir antarmenteri tak sinkron meamea polres tangsel ppkm level tangerang selatan langgar prokes,0.08208955223880597,0.06716417910447761,1
270,jakarta laku batas giat masyarakat ppkm level hingga tanggal agustus menko maritim investasi luhut binsar pandjaitan nyata kabupatenkota terap ppkm level wilayah jawabali samping menko ekonomi airlangga hartanto kabupatenkota provinsi jawa bal laku ppkm level informasi maksud level tingkat situasi covid buah wilayah acu organisasi sehat dunia who level covid ribu duduk rawat rumah sakit ribu duduk tinggal ribu duduk baca ppkm level nadiem makarim nasib sekolah tatap muka informasi kena ppkm level instruksi menteri negeri inmendagri nomor instruksi mendagri tito karnavian juli instruksi laksana giat ajar ajar wilayah ppkm level laku daring bunyi poin inmendagri nomor ppkm level level covid wilayah jawa bal butir poin a laksana giat ajar ajar sekolah guru akademi pendidikanpelatihan laku daringonline daftar wilayah jawabali ppkm level terap ajar jarak pjj dki jakarta pulau ribu jakarta barat jakarta timur jakarta selatan jakarta utara jakarta pusat banten kota tangerang selatan kota tangerang kota serang kabupaten tangerang kota cilegon jawa barat kabupaten purwakarta kabupaten karawang kabupaten bekas kota sukabumi kota depok kota cirebon kota cimahi kota bogor kota bekas kota banjar kota bandung kota tasikmalaya kabupaten sumedang kabupaten bogor kabupaten bandung barat kabupaten bandung jawa kabupaten jepara kabupaten sukoharjo kabupaten rembang kabupaten pati kabupaten kudus kabupaten klaten kabupaten kebumen kabupaten banyumas kota tegal kota surakarta solo kota sarang kota salatiga kota magelang kabupaten wonosobo kabupaten wonogiri kabupaten tanggung kabupaten tegal kabupaten sragen kabupaten sarang kabupaten purworejo kabupaten kendal kabupaten karanganyar kabupaten demak kabupaten batang kabupaten banjarnegara kota kalong daerah istimewa yogyakarta diy kabupaten sleman kabupaten bantul kota yogyakarta kabupaten kulonprogo kabupaten gunungkidul jawa timur kabupaten tulungagung kabupaten sidoarjo kabupaten madiun kabupaten lamongan kabupaten gresik kota surabaya kota mojokerto kota malang kota madiun kota kota blitar kota batu kabupaten tuban kabupaten trenggalek kabupaten ponorogo kabupaten ngawi kabupaten nganjuk kabupaten mojokerto kabupaten malang kabupaten magetan kabupaten lumajang kabupaten jombang kabupaten jember kabupaten bondowoso kabupaten bojonegoro kabupaten blitar kabupaten banyuwangi kabupaten bangkal kota probolinggo kota pasuruan kabupaten situbondo bal kabupaten badung kabupaten gianyar kabupaten klungkung kabupaten taban kabupaten buleleng kota denpasar kabupatenkota jawa bal terap ppkm level kena hal inmendagri nomor ppkm level covid wilayah sumatera kalimantan sulawesi nusa tenggara malu papua daftar wilayah jawabali terap ppkm level pjj sumatera utara medan sumatera barat padang riau pekanbaru pulau riau batam tanjung pinang jambi kota jambi sumatera selatan palembang lubuklinggau kabupaten mus banyuasin kab mus rawas bangka belitung kabupaten bangka barat kabupaten belitung kabupaten belitung timur bengkulu kota bengkulu lampung bandar lampung kalimantan barat pontianak kalimantan utara kabupaten bulungan kabupaten nunukan kota tarak kalimantan timur balikpapan bontang samarinda kabupaten rau kabupaten kuta barat kabupaten kuta kartanegara kapubaten panajam paser utara kalimantan selatan banjar banjarmasin ntb mataram ntt kupang kabupaten sikka kabupaten sumba timur sulawesi utara bitung kabupaten minahasa kabupaten minahasa utara sulawesi selatan makassar kabupaten tana toraja sulawesi palu kabupaten morowali utara malu utara kabupaten halmahera barat papua jayapura kabupaten mimika kab merauke papua barat sorong daftar wilayah indonesia terap ppkm level laku pjj ajar daring ajar daring semangat ajar baca siswa indonesia raih medali olimpiade biologi internasional portugal simak video luhut angka orang tinggal covidsudah vaksin rendah gambasvideo detik nwynwy ppkm level luhut pandjaitan ajar daring,0.06782945736434108,0.040697674418604654,1
271,bogor satgas covid kota bogor laku ganjil genap kerja sekat periksa laku titiktitik batas pintu masuk tuju kota bogor laksana ganjil genap ppkm level wib pantau daerah kota lengang ppkm wib padat aktivitas masyarakat kerja kapolresta bogor kota kombes susatyo purnomo condro harap masyarakat erti sosialisasi mobilitas rubah konsep larang atur susatyo pantau detikcom arus lalulintas jelang titik check point ganjil genap kota bogor simoang tol bogor outo ring road borr pantau sendat kendara nampak antri seleksi dasar ujung nomor polisi kendara titik check point simpang borr rupa temu arus kendara kota bogor depok cibinong utara kendara tangerang parung kabupaten bogor titik pantau simpang borr titik titik seleksi kendara utara kabupaten bogor titik sekat air mancur lihat antri ruas jalan jalan lancar susatyo baca bogor atur ganjil genap kendara motor kendara nampak putar titik check point simpang terminal branangsiang kendara nampak debat lolos alas lintas erti kendara erti putar kendara kota bogor laku ganjil genap kendara bapak bernopol ganjil tanggal genap bapak silah putar tugas kendara simpang branangsiang laku ganjil genap kendara satgas covid kota bogor laku sekat ruas jalan simpang air mancur simpang empang simpang mcd lodaya simpang jembatan merah pasar bogor tim seleksi kendara masuk pasar susatyo susatyo masyarakat erti atur ganjil genap laku kerja kendala tolak masyarakat harap masyarakat henti aktivitas rumah atur seleksi kendara mobilitas imbuh mudmud bogor ganjil genap bogor ppkm level birojabar,0.03508771929824561,0.06578947368421052,0
272,jakarta polda metro jaya mengkonfirmasi musisi jerinx hadir periksa ancam hadap adam den jadwal jerinx alas hadir sakit gin undang komunikasi sidik nggak hadir alas sakit kabid humas polda metro jaya kombes yusri yunus wartawan polda metro jaya jakarta polisi paham alas ketidakhadiran jerinx periksa nggak apaapa klarifikasi selidik baca jerinx tak penuh panggil polda metro riwayat sehat polisi gelar perkara yusri sidik laku gelar perkara gelar gelar internal penuh unsur lidik sidik gelar hasil gelar penuh terang j hasil gelar terang jerinx sidik laku panggil ulang niat bagus selidik hasil gelar tunggu penuh unsur sidik terang panggil kait jerinx periksa laku polda bal yusri komentar selidik undang undang sidik undang nggak upaya atur sidik panggil nama sidik undang undang baca jerinx panggil polisi kait ancam hadir jerinx penuh panggil polisi sehat sehat jerinx laku terbang bal jakarta hadir periksa sayang laku mangkir kendala teknis riwayat sehat salah syarat mutlak terbang tulis jerinx lihat detikcom pria nama lengkap i gede ari astina usaha sikap kooperatif penuh panggil komunikasi intens sidik sidik paham alas ketidakhadirannya sidik paham rekam medis kait riwayat sehat kendala terbang denpasar tuju jakarta situasi ketat darurat ppkm laku baca jerinx jakarta nyata ygsmea jerinx jerinx polisi adam den adam den vs jerinx ancam jerinx,0.0966183574879227,0.08695652173913043,1
273,jakarta pusat belanja mal wilayah ppkm level longgar buka batas laku kunjung total kapasitas buka wib tanggap hal ketua asosiasi pusat belanja indonesia appbi alphonzus widjaja batas kapasitas kunjung jam buka tutup mal tingkat kunjung merosot pusat belanja operasi jam kapasitas tingkat kunjung kisar detikcom baca mohon maaf mal daerah ppkm level tutup daftar tingkat kunjung ppkm besar atur batas jam buka mal berat usaha hilang puncak kunjung malam operasi jam pusat belanja restoran hilang puncak kunjung baca usaha usul mal buka pekerjapengunjung wajib vaksin capai tingkat kunjung ppkm harap atur luncur jalan efektif setop dasar alam pandemi pusat belanja mal harap ppkm level jalan efektif tutup araara mal kunjung mal ppkm level,0.07079646017699115,0.02654867256637168,1
274,bandung dagang pusat belanja kota bandung buka lapak dagang laku batas giat masyarakat ppkm level wakil dagang gabung aliansi dagang kota bandung nyata sikap buka lapak sikap muncul batas giat masyarakat laku sudut mata cahari pantau detikcom itc bandung wib dagang tata barang dagang etalase debu tak lantai lihat aktivitas dagang pasar bandung dagang tunggu pintu masuk pusat belanja tak buka lapak pintu utama keluarmasuk pasar masuk jongkok baca tni au distribusi ribu tabung oksigen rumah sakit koordinator aliansi dagang kota bandung ari dagang buka lapak desak tuntut ekonomi dagang patuh protokol sehat ketat itc pasar hibur tongkrong karaoke tanah abang ari temu pasar bandung dagang pakai masker pintu orang masuk cek suhu semprot hand sanitizer woroworo kunjung tak laku jual beli pulang hal laku menit kelola ari mati lampu pasar hal ari sulit dagang aktivitas jual beli daring lampu nyala pjs project head pasar bandung yusuf setiawan acu perintah pusat kota perwal kota bandung level kemarin sangkak presiden salah persepsi tunggu instruksi tunggu perwal turun surat edar instruksi direksi kelola laksana ambil bijak yusuf tunggu posisi pasar enggak buka psbb pasar masuk kategori pusat belanja mal yusuf klaim tak menghalanghalangi dagang ambil barang dagang ambil barang dagang urus administrasi aman pasar benarbenar ambil barang sila urus khawatir buka tingkat aman aman sulit sila atur izin yusuf baca daftar daerah jabar terap ppkm level kepala dinas dagang industri kota bandung elly wasliah dagang mal pusat belanja jual sistem online pasar itc masuk kategori mal buka dagang online karyawan minimal orang elly hubung presiden joko widodo ppkm level tanggal juli hingga agustus atur teknis pelaksanananya susun instruksi menteri negeri no no no cantum pusat belanja mal daerah masuk ppkm level tutup kelola tak halang akses masuk dagang jual online daerah level mal pusat belanja buka kapasitas maksimum persen yummso ppkm level jabar dagang pasar pandemi covid bandung birojabar,0.06514657980456026,0.0781758957654723,0
275,malang depo isi ulang oksigen gratis halaman kantor bakorwil iii jalan simpang ijen kota malang warga butuh oksigen daftar online akses isi syarat kepala daerah malang raya gubernur jawa timur khofifah indar parawansa resmi luncur operasi depo isi oksigen gratis stok oksigen insya allah cepat penuh butuh samasama pro aktif khofifah wartawan kantor bakorwil iii jalan simpang ijen kota malang khofifah jawa timur isi ulang oksigen gratis isolasi mandiri isoman masyarakat jalan isolasi pusat isoter bantu cari operator buka oksigen operator koordinasi agen oksigen malang baca ppkm level pkb ri colong varian khofifah corporate social responsibility csr bumn manfaat isi ulang tabung oksigen jawa timur stok besar distribusi gratis masyarakat csr bumn dedikasi isi ulang oksigen beber khofifah isi ulang oksigen gratis warga malang raya sambut antusias masyarakat sulit isi ulang oksigen keluarga papar covid isi ulang gratis bantu sulit mendapatkkan oksigen faisal warga arjosari kota malang temu pisah warga faisal bawa tabung oksigen ukur meter kubik isi ulang faisal daftar online oksigen kakak isoman daftar online barcode isi ulang pungkas fatfat bakorwil malang oksigen oksigen gratis covid covid malang ppkm darurat gubernur khofifah birojatim,0.14054054054054055,0.1837837837837838,0
276,jakarta presiden konfederasi serikat kerja indonesia kspi said iqbal kritik laku batas giat masyarakat level ppkm level pabrik sindir antarmenteri tak sinkron said iqbal bicara hasil survei kait kondisi buruh ppkm darurat hingga ubah nama ppkm level mayoritas buruh kerja persen survei laku hadap usaha buruh anggota kspi buruh kerja sektor produksi farmasi hingga industri semen baca catat beda terap ppkm level aju pimpin serikat kerja buruh usaha salah kait pabrik usaha kerja persen hingga atur kerja operasi persen persen kuesioner buruh kerja persen iqbal konferensi pers kanal youtube bicara buruh pabrik sektor nonesensial operasi persen said iqbal tak istilah kerja rumah work from home wfh persen buruh efektivitas ppkm darurat ppkm level jalan pabrik baca ppkm level nadiem makarim nasib sekolah tatap muka hal bijak menteri menteri sinkron tak sinkronisasi bijak menko maritim investasi menko ekonomi koordinator ppkm bijak menteri industri utama sinkronisasi antarmenteri menko investasi maritim koordinator ppkm jawabali menko ekonomi koordinator ppkm jawabali sinkron putus menteri industri milik pabrik izin operasional menteri industri izin atur wfh kerja kantor tak laksana baca herlin kenza pamer mobil pelat blhlin polisi langgar atur pabrik aju serikat kerja manajemen izin operasional menteri industri istilah nggak salah iomki iomki atur wfh persen wfo persen fakta faktor utama sinkroniasi perintah antarmenteri rakyat atur menteri atur henti iomki benarbenar tegak atur cegah sebar corona sambung hafhri ppkm level kspi buruh said iqbal,0.08333333333333333,0.043859649122807015,1
277,jakarta perintah ppkm level daerah turun ppkm level agustus beda atur masuk durasi makan warteg menteri koordinator bidang maritim investasi luhut binsar pandjaitan warung makan jenis ruang buka izin layan makan catat kunjung larang bicara warung makan dagang kaki lapak jajan jenis milik usaha ruang buka izin buka protokol sehat ketat luhut konferensi pers virtual malam atur jabar instruksi menteri negeri inmendagri nomor laku batas giat masyarakat level level corona virus disease wilayah jawa bal atur teken mendagri tito karnavian beda daerah ppkm level durasi makanminum warteg maksimal menit maksimal kunjung makan orang hal atur diktum f baca makan warung menit luhut ngobrol warung makanwarteg dagang kaki lapak jajan jenis izin buka protokol sehat ketat maksimal kunjung makan orang makan maksimal menit atur teknis atur perintah daerah bunyi atur daerah terap ppkm level durasi makanminum warteg menit kapasitas kunjung makan kapasitas hal atur diktum f warung makanwarteg dagang kaki lapak jajan jenis izin buka protokol sehat ketat maksimal kunjung makan kapasitas makan maksimal menit atur teknis atur perintah daerah tulis atur makan laku warung makan restoranrumah makan hingga kafe lokasi gedung tutup mal ppkm level izin deliverytake away baca atur lengkap jam buka pklwarteg ppkm level aiddas ppkm ppkm level ppkm level ppkm level makan,0.04878048780487805,0.05853658536585366,0
278,jakarta ppkm level level jawa bal non jawabali resmi presiden joko widodo laku juli tanggal agustus menteri negeri mendagri tito karnavian terbit instruksi mendagri inmendagri kait ppkm level level jawa bal non jawabali detikcom rangkum daftar lengkap daerah terap ppkm level indonesia baca ppkm jalan antarkota tak strp daerah terap level indonesia dasar inmendagri inmendagri dki jakarta pulau ribu jakarta barat jakarta timur jakarta selatan jakarta utara jakarta pusat banten kota tangerang selatan kota tangerang kota serang kabupaten tangerang kota cilegon jawa barat kabupaten purwakarta kabupaten karawang kabupaten bekas kota sukabumi kota depok kota cirebon kota cimahi kota bogor kota bekas kota banjar kota bandung kota tasikmalaya kabupaten sumedang kabupaten bogor kabupaten bandung barat kabupaten bandung jawa kabupaten jepara kabupaten sukoharjo kabupaten rembang kabupaten pati kabupaten kudus kabupaten klaten kabupaten kebumen kabupaten banyumas kota tegal kota surakarta solo kota sarang kota salatiga kota magelang kabupaten wonosobo kabupaten wonogiri kabupaten tanggung kabupaten tegal kabupaten sragen kabupaten sarang kabupaten purworejo kabupaten kendal kabupaten karanganyar kabupaten demak kabupaten batang kabupaten banjarnegara kota kalong daerah istimewa yogyakarta diy kabupaten sleman kabupaten bantul kota yogyakarta kabupaten kulonprogo kabupaten gunungkidul jawa timur kabupaten tulungagung kabupaten sidoarjo kabupaten madiun kabupaten lamongan kabupaten gresik kota surabaya kota mojokerto kota malang kota madiun kota kota blitar kota batu kabupaten tuban kabupaten trenggalek kabupaten ponorogo kabupaten ngawi kabupaten nganjuk kabupaten mojokerto kabupaten malang kabupaten magetan kabupaten lumajang kabupaten jombang kabupaten jember kabupaten bondowoso kabupaten bojonegoro kabupaten blitar kabupaten banyuwangi kabupaten bangkal kota probolinggo kota pasuruan kabupaten situbondo bal kabupaten badung kabupaten gianyar kabupaten klungkung kabupaten taban kabupaten buleleng kota denpasar baca catat syarat jalan ka jarak ka lokal juli sumatera utara kota medan sumatera barat kota padang riau kota pekanbaru pulau riau kota batam kota tanjung pinang jambi kota jambi sumatera selatan kota palembang kota lubuklinggau kabupaten mus banyuasin kabupaten mus rawas pulau bangka belitung kabupaten bangka barat kabupaten belitung kabupaten belitung timur bengkulu kota bengkulu lampung kota bandar lampung kalimantan barat kota pontianak kalimantan utara kabupaten bulungan kabupaten nunukan kota tarak kalimantan timur kabupaten rau kota balikpapan kota bontang kota samarinda kabupaten kuta barat kabupaten kuta kartanegara kabupaten kuta timur kabupaten najam paser utara kalimantan selatan kota banjar kota banjarmasin nusa tenggara barat kota mataram nusa tenggara timur kabupaten sikka kabupaten sumba timur kota kupang sulawesi utara kota bitung kabupaten minahasa kabupaten minahasa utara sulawesi selatan kota makassar kabupaten tana toraja sulawesi kota palu kabupaten morowali utara malu utara kabupaten halmahera barat papua kota jayapura kabupaten mimika kabupaten merauke papua barat kota sorong tonton video catat beda terap ppkm level gambasvideo detik daftar daerah ppkm level indonesia simak halaman halaman ppkm level ppkm level ppkm level ppkm level ppkm ppkm level ppkm,0.056433408577878104,0.03611738148984198,1
279,jakarta laku batas giat masyarakat ppkm hingga agustus putus langsung perintah juli nasib sekolah tatap muka konferensi virtual tayang akun youtube sekretariat presiden jokowi putus terap ppkm level timbang aspek sehat aspek ekonomi dinamika sosial putus terap ppkm level juli agustus laku suai kait aktivitas mobilitas laku tahap laksana ekstra hatihati ubah ppkm darurat jawabali juli ganti nama ppkm level hal dunia didik nasib sekolah tatap muka rencana menteri didik budaya kemdikbud daerah baca arti ppkm level daftar daerah masuk kategori ajar tatap muka atur skb merespon kondisi mendikbud nadiem makarim atur ajar tatap muka atur skb surat putus menteri kehatihatian sehat insan didik isi skb sekolah opsi laksana ptm batas ajar juli hindar dampakdampak negatif didik ajar langsung dinamis suai risiko sehat langsung ppkm ppkm mikro darurat modifikasi ubah nadiem kutip detikedu cnbc indonesia provinsi laku pjj nadiem ppkm jawabali tujuh provinsi wajib laku ajar jarak pjj kenan laku ajar tatap muka batas tujuh provinsi dki jakarta banten jawa barat jawa daerah istimewa yogyakarta jawa timur bal nadiem didik tujuh provinsi opsi tatap muka batas sesuai skb orang tua wali wilayah milik wenang penuh izin anak pilih ptm batas pjj tujuh provinsi kenan tatap muka papar nadiem pjj jalan korban sehat mental muridmurid bosan rumah jenuh video conference kondisi ajar dinamis sepi siswa alam depresi temu temanteman guru mendikbud putus sekolah tatap muka batas buka daerah zona hijau baca sekolah tatap muka catat pesan organisasi guru simak video pemkab ciamis uji coba sekolah tatap muka ramadhan gambasvideo detik luslus sekolah tatap muka ppkm ppkm level ptm batas mendikbud nadiem makarim pjj ppkm level arti,0.10943396226415095,0.06037735849056604,1
280,surabaya perintah ppkm darurat ppkm level ppkm level juli wali kota surabaya eri cahyadi klaim turun mati covid tingkat sembuh ppkm alam turun sembuh tinggal turun makam rs turun laku penguatanpenguatan eri wartawan balai kota eri pandemi covid putus hulu masyarakat kampung warga sakit isolasi sedia baca ppkm level kabupatenkota jatim zona merah covid potong hulu sakit kampung tarik beda biar keluarga tular sakit ikan erti masyarakat laku eri eri laku sosialisasi warga hal tuju putus mata rantai sebar covid bahu bahu masyarakat capek serah warga sabar tenang laku warga putus mata rantai sebar covid eri baca bundar waru sekat warga kecele longgar dasar data ppkm level tren turun aktif data aktif sembuh hingga tinggal ppkm darurat surabaya juli covid aktif sembuh kumulatif surabaya kumulatif tinggal juli covid aktif sembuh kumulatif surabaya kumulatif tinggal juli covid aktif sembuh kumulatif surabaya kumulatif tinggal juli covid aktif turun sembuh kumulatif surabaya kumulatif tinggal juli covid aktif turun sembuh kumulatif surabaya kumulatif tinggal iwdiwd ppkm level ppkm darurat pemkot surabaya wali kota surabaya wali kota eri wali kota surabaya eri cahyadi eri cahyadi covid covid surabaya birojatim,0.03260869565217391,0.10869565217391304,0
281,jakarta musisi jerinx panggil polda metro jaya klarifikasi kait duga ancam lapor adam den jerinx penuh panggil polisi riwayat medis hal jerinx akun instagram jrxsid jerinx terima surat panggil polisi pekan sayang laku mangkir kendala teknis riwayat sehat salah sarat mutlak terbang tulis jerinx lihat detikcom jerinx usaha sikap kooperatif penuh panggil komunikasi intens sidik sidik paham alas ketidakhadirannya sidik paham rekam medis kait riwayat sehat kendala terbang denpasar tuju jakarta situasi ketat darurat ppkm laku jerinx sidik polda metro jaya opsi salah periksa laku wilayah hukum polda bal baca jerinx panggil polisi kait ancam hadir opsi tunggu kordinasi internal polisi informasi upaya sambut senang hati jerinx kooperatif patuh proses hukum laku pria nama lengkap i gede ari astina harap selesai keluarga harap lapor polisi ad selesai tegak hukum semangat restorasi justice selesai proses hukum lapor uu ite tuduh ancam keras menakutnakuti orang hubung pisah kabid humas polda metro jaya kombes yusri yunus jerinx hadir periksa cek sidik yusri jerinx lapor duga ancam media elektronik adam den polisi periksa saksi kait polda metro jaya jadwal periksa hadap jerinx jerinx jadwal periksa wib pagi baca jerinx jakarta nyata meafjp jerinx jerinx polisi adam den adam den vs jerinx ancam jerinx biromakassar,0.095,0.07,1
